,url,hotel_name,address,rating,rating_amount,city
28,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Hotel Restaurant Bellevue,"
14 place Gambetta, 83230 Bormes-les-Mimosas, France
",7.4,595,Bormes%20les%20Mimosas
29,https://www.booking.com/hotel/fr/studio-cosy-climatise-place-de-parking-a-la-faviere.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Studio climatisé avec une place de parking et classé 2 étoiles à la Faviére,"
Le côte d'azur 3, 515 avenue de la mer, 83230 Bormes-les-Mimosas, France
",9.2,13,Bormes%20les%20Mimosas
30,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Le petit atelier,"
34 Chemin de la Bergerie, 83230 Bormes-les-Mimosas, France
",9.0,131,Bormes%20les%20Mimosas
31,https://www.booking.com/hotel/fr/studio-lumineux-rue-du-corsaire.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Studio lumineux - rue du Corsaire,"
12 Rue du Corsaire Mourdeille, 83230 Bormes-les-Mimosas, France
",9.3,3,Bormes%20les%20Mimosas
32,https://www.booking.com/hotel/fr/studio-meuble-bord-de-mer-bormes-les-mimosas.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Studio meuble bord de mer,"
160 Avenue de la Mer, 83230 Bormes-les-Mimosas, France
",7.7,7,Bormes%20les%20Mimosas
33,https://www.booking.com/hotel/fr/les-gites-de-beille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Les gîtes de Beille,"
25 Quartier la Bexane, 09310 Les Cabannes, France
",8.1,415,Ariege
34,https://www.booking.com/hotel/fr/voir-les-photos-presentationemplacementcommentairesl-39-hote-2-pieces-35m2-borme.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Superbe Duplex 35m2 vue mer avec piscine,"
27 1575 Route des Lavandières, 83230 Bormes-les-Mimosas, France
",8.4,86,Bormes%20les%20Mimosas
35,https://www.booking.com/hotel/fr/bright-29m-with-nice-view-in-bormes-les-mimosas.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNGExMDNmYWYtZGM2Mi00ZGMzLTg4MmUtNWU1ZTU1ODIxNzk32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=440751187f7c01f9&srepoch=1725967921&from=searchresults,Bright 29m with nice view in Bormes-les-mimosas,"
6 Place du Mûrier, 83230 Bormes-les-Mimosas, France
",7.9,18,Bormes%20les%20Mimosas
36,https://www.booking.com/hotel/fr/le-petit-nid-montgaillard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Le petit nid,"
RDC 1 Rue de la Place, 09330 Montgaillard, France
",9.1,56,Ariege
37,https://www.booking.com/hotel/fr/demeure-de-la-carmine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,"Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne","
2 chemin de la mestrise, 09500 Mirepoix, France
",9.6,170,Ariege
38,https://www.booking.com/hotel/fr/chambre-d-hotes-cantariege.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,Chambre d'Hôtes La Bourdasse,"
Chambre d'Hôtes La Bourdasse - 1720 Route de Crampagna , 09120 Loubens, France
",9.5,47,Ariege
39,https://www.booking.com/hotel/fr/hotel-balladins-foix-confort.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Brit Hotel Confort Foix,"
Z.A. Nord, 09000 Foix, France
",8.1,1424,Ariege
40,https://www.booking.com/hotel/fr/chalet-bois-au-milieu-des-pyrenees.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,Chalet bois au milieu des Pyrénées,"
3 Las Planos, 09390 LʼHospitalet-près-lʼAndorre, France
",8.9,180,Ariege
41,https://www.booking.com/hotel/fr/maison-au-calme-sur-les-hauteurs-d-ax-les-thermes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Chalet en Castel,"
16 Route de bonascre, 09110 Ax-les-Thermes, France
",9.3,90,Ariege
42,https://www.booking.com/hotel/fr/le-roof-studio-aux-4-logis-petit-dejeuner-inclus-1ere-nuit.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Studio Le Roof - Une vue splendide - Petit déjeuner inclus 1ère nuit - AUX 4 LOGIS,"
4 Rue Sainte-Rapine, deuxième étage, 09000 Foix, France
",9.0,120,Ariege
43,https://www.booking.com/hotel/fr/appartement-fontargente.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Appartement Fontargente,"
premier étage 19 Avenue Docteur François Gomma, 09110 Ax-les-Thermes, France
",9.2,65,Ariege
44,https://www.booking.com/hotel/fr/les-jardins-de-clelia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Les appartements de Clélia,"
18 route de bonascre, 09110 Ax-les-Thermes, France
",9.5,114,Ariege
45,https://www.booking.com/hotel/fr/malepere.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Malepère,"
Hameau de Montcabirol, 09500 La Bastide-de-Bousignac, France
",9.2,41,Ariege
46,https://www.booking.com/hotel/fr/domaine-de-garabaud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Domaine de Garabaud,"
913 Garabaud, 09270 Mazères, France
",8.3,275,Ariege
47,https://www.booking.com/hotel/fr/la-grange-carla-de-roquefort.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,La Grange - 10 couchages,"
9 Le Barry, 09300 Carla-de-Roquefort, France
",9.3,35,Ariege
48,https://www.booking.com/hotel/fr/belle-occitane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Chambres d'hôtes Belle Occitane,"
11 avenue François Laguerre, 09400 Tarascon-sur-Ariège, France
",9.2,548,Ariege
49,https://www.booking.com/hotel/fr/gite-de-charme-ganac.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,Gite De Charme,"
Hameau de Micou, 09000 Ganac, France
",9.8,36,Ariege
50,https://www.booking.com/hotel/fr/relais-mira-peis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Chambres d'hôtes Relais Mira Peis,"
8 Rue Maréchal Clauzel, 09500 Mirepoix, France
",9.0,140,Ariege
51,https://www.booking.com/hotel/fr/apartment-natik.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,Apartment Natik,"
6 Rue Pilhes, 09110 Ax-les-Thermes, France
",9.0,22,Ariege
52,https://www.booking.com/hotel/fr/le-clos-fleuri-rimont.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkMDY5Y2U0MmUtZmY1Yy00ODczLWI1YTItOGE1YjMwMjhkYTll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=eaf051185d300929&srepoch=1725967921&from=searchresults,Le Clos Fleuri,"
Hameau de Sucre, 09160 Caumont, France
",9.7,92,Ariege
53,https://www.booking.com/hotel/fr/home-cassis-maison-mediterrannee.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,Home Cassis - Maison Mediterranée - Piscine chauffée,"
6 Avenue Abbe Cabrol, 13260 Cassis, France
",8.2,267,Cassis
54,https://www.booking.com/hotel/fr/aiguade-appartement-d-exception-a-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,"L’Aiguade, appartement d'exception à Cassis","
12 Avenue de l'Amiral Ganteaume, 13260 Cassis, France
",9.7,18,Cassis
55,https://www.booking.com/hotel/fr/cassis-charmant-appart-en-face-de-la-plage.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,"Cassis, charmant appart en face de la plage.","
2 Place Montmorin, 13260 Cassis, France
",8.6,54,Cassis
56,https://www.booking.com/hotel/fr/villa-bobnell.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,Villa Bobnell,"
4 Impasse du 8 mai, 13260 Cassis, France
",9.4,84,Cassis
